DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
LB202200000128,LBGE81FL,LB,2022,128,LB2022MIS,571.914856,664.0615845,668.8494873,809.5390625,761.3060913,62.33014297,62.8199501,81.74381256,49.56145859,62.0262413,26.80448341,26.04837608,25.97616768,26.94262314,26.79592323,8.102734566,7.540538311,7.59665823,8.046831131,8.121831894,NA,29.58398247,0.468486577,0.441110939,0.476669103,0.438576013,0.479141563,0,0,0,0,0,31.66139984,14,0,0.063648604,0.061942905,0.734630823,0.561894417,0.4671987,22.75049782,23.01125336,23.16565323,23.74219704,23.49033737,0.631283641,44.33720398,0.325680643,1.002255797,0.267808169,0.504434526,0.305487484,0.475860238,0.521058738,0.434058279,0.59286952,0.278437823,0.487116516,0.684724152,0.53313756,29.98732567,30.09800339,30.43437576,30.31019974,30.32669258,25.90273476,26.30234528,26.60321236,26.25368881,26.23654556,21.88459206,22.55746651,22.83771706,22.26336861,22.20486069,0.029003439,18.69651413,19.97413254,20.35513878,20.54177094,20.18475151,3.095746517,3.12026906,3.121658087,3.187847376,3.145529509,192.9583282,196.015152,255.1762085,157.9943695,195.1053772,2189.689209,2482.044434,3420.962158,1817.604004,2717.59082,24.28441048,25.68811798,26.39629173,26.11849022,25.59358025,23.4666729,22.98113251,24.14183998,24.14822388,25.76230621,25.02901459,25.19225693,342.2041016,120.5480423,121.7474899,138.0699158,134.8529053,121.6618118,466.231781,465.2776489,495.9073181,495.623291,490.9437866,21.74387932,21.69938087,23.12787056,23.11462593,22.89638519,14.13821125,14.45416164,15.85881424,12.72055054,13.75908375
LB202200000129,LBGE81FL,LB,2022,129,LB2022MIS,571.914856,664.0615845,668.8494873,809.5390625,761.3060913,62.33014297,62.8199501,81.74381256,49.56145859,62.0262413,26.80448341,26.04837608,25.97616768,26.94262314,26.79592323,8.102734566,7.540538311,7.59665823,8.046831131,8.121831894,NA,29.58398247,0.468486577,0.441110939,0.476669103,0.438576013,0.479141563,0,0,0,0,0,31.66139984,14,0,0.063648604,0.061942905,0.734630823,0.561894417,0.4671987,22.75049782,23.01125336,23.16565323,23.74219704,23.49033737,0.631283641,44.33720398,0.325680643,1.002255797,0.267808169,0.504434526,0.305487484,0.475860238,0.521058738,0.434058279,0.59286952,0.278437823,0.487116516,0.684724152,0.53313756,29.98732567,30.09800339,30.43437576,30.31019974,30.32669258,25.90273476,26.30234528,26.60321236,26.25368881,26.23654556,21.88459206,22.55746651,22.83771706,22.26336861,22.20486069,0.029003439,18.69651413,19.97413254,20.35513878,20.54177094,20.18475151,3.095746517,3.12026906,3.121658087,3.187847376,3.145529509,192.9583282,196.015152,255.1762085,157.9943695,195.1053772,2189.689209,2482.044434,3420.962158,1817.604004,2717.59082,24.28441048,25.68811798,26.39629173,26.11849022,25.59358025,23.4666729,22.98113251,24.14183998,24.14822388,25.76230621,25.02901459,25.19225693,342.2041016,120.5480423,121.7474899,138.0699158,134.8529053,121.6618118,466.231781,465.2776489,495.9073181,495.623291,490.9437866,21.74387932,21.69938087,23.12787056,23.11462593,22.89638519,14.13821125,14.45416164,15.85881424,12.72055054,13.75908375
LB202200000130,LBGE81FL,LB,2022,130,LB2022MIS,571.914856,664.0615845,668.8494873,809.5390625,761.3060913,62.33014297,62.8199501,81.74381256,49.56145859,62.0262413,26.80448341,26.04837608,25.97616768,26.94262314,26.79592323,8.102734566,7.540538311,7.59665823,8.046831131,8.121831894,NA,29.58398247,0.468486577,0.441110939,0.476669103,0.438576013,0.479141563,0,0,0,0,0,31.66139984,14,0,0.063648604,0.061942905,0.734630823,0.561894417,0.4671987,22.75049782,23.01125336,23.16565323,23.74219704,23.49033737,0.631283641,44.33720398,0.325680643,1.002255797,0.267808169,0.504434526,0.305487484,0.475860238,0.521058738,0.434058279,0.59286952,0.278437823,0.487116516,0.684724152,0.53313756,29.98732567,30.09800339,30.43437576,30.31019974,30.32669258,25.90273476,26.30234528,26.60321236,26.25368881,26.23654556,21.88459206,22.55746651,22.83771706,22.26336861,22.20486069,0.029003439,18.69651413,19.97413254,20.35513878,20.54177094,20.18475151,3.095746517,3.12026906,3.121658087,3.187847376,3.145529509,192.9583282,196.015152,255.1762085,157.9943695,195.1053772,2189.689209,2482.044434,3420.962158,1817.604004,2717.59082,24.28441048,25.68811798,26.39629173,26.11849022,25.59358025,23.4666729,22.98113251,24.14183998,24.14822388,25.76230621,25.02901459,25.19225693,342.2041016,120.5480423,121.7474899,138.0699158,134.8529053,121.6618118,466.231781,465.2776489,495.9073181,495.623291,490.9437866,21.74387932,21.69938087,23.12787056,23.11462593,22.89638519,14.13821125,14.45416164,15.85881424,12.72055054,13.75908375
LB202200000131,LBGE81FL,LB,2022,131,LB2022MIS,600.2977905,723.8882446,607.6348877,740.5735474,739.2745972,61.16206741,61.481987,84.22703552,48.58257675,60.74358368,26.15583992,26.10404205,26.7736702,27.063797,27.09686852,7.979007721,7.461834431,7.580107212,7.864077091,7.9390769,NA,44.38965225,0.505527675,0.484120518,0.496875435,0.48204872,0.516966522,0,0,0,0,0,27.82829857,14,0,0.059436116,0.063863829,0.727576315,0.607148826,0.488189667,22.73819923,22.97853088,23.76899338,23.93340874,23.82227898,0.647765577,57.0979805,0.271910161,1.218795419,0.33433646,0.531910658,0.359084517,0.525328934,0.523304045,0.454347461,0.662795186,0.347713411,0.571578264,0.673942089,0.567347348,29.8644104,29.99916077,30.36400604,30.16633415,30.18236542,25.84197044,26.23799133,26.54626846,26.20310974,26.18214798,21.88540268,22.53732681,22.7838974,22.30225754,22.24328804,0,19.32055664,19.85301971,20.76431656,20.80302048,20.54768944,3.056394815,3.077097893,3.092375755,3.15474534,3.105598927,186.9354095,189.1861115,260.4616394,153.2656555,188.6452026,2264.494385,2525.730225,3475.254639,1993.759888,2788.450684,24.28809166,25.78352547,26.48164368,26.236063,25.68397141,23.49826622,22.85459518,24.21557617,24.27321625,26.01211357,25.04716301,25.53019905,303.4111328,132.0969238,132.7159729,129.3113556,123.3646545,118.1410294,742.9083862,741.3880615,790.1942749,789.7417603,782.2852783,34.64945602,34.57854462,36.85488129,36.83377838,36.48600388,14.0423317,14.35706711,16.19558525,12.66310883,13.66985893
LB202200000132,LBGE81FL,LB,2022,132,LB2022MIS,698.8633423,813.199646,697.9725952,881.3174438,937.8479004,60.82913208,60.81023788,85.76992798,48.01695251,60.5522728,27.05276489,26.76570702,26.9634037,27.6127224,27.52427673,7.744198799,7.260272026,7.419950962,7.582046032,7.657045841,NA,17.08008003,0.403108001,0.397730082,0.422763169,0.422841549,0.466461897,0,0,0,0,0,32.46415329,14,0,0.056870829,0.061813455,0.643421113,0.565092921,0.472421199,23.12926102,23.10659027,23.88418388,24.15961266,24.04271889,0.944339812,82.95137787,0.208903685,1.453138113,0.392751515,0.488126367,0.295064241,0.424462974,0.441733658,0.380267084,0.560310662,0.255672306,0.413461268,0.465033084,0.411546975,29.73281288,29.88127899,30.28553391,30.01520538,30.0197773,25.83493996,26.22531891,26.55060768,26.19868279,26.16634941,21.98861504,22.62100792,22.86558151,22.43315887,22.36273193,0,19.20575714,19.44747734,20.80496597,20.70650482,20.56116104,2.997193336,3.00652504,3.032913923,3.083912134,3.03207469,182.3166656,182.8274994,260.1328125,148.0800629,183.5990143,2077.654053,2246.597656,3417.095947,1902.599609,2883.797852,23.79654503,25.7584095,26.64069939,26.47305298,25.75171089,23.34254456,22.77574158,24.27250671,24.01485443,25.88454056,25.10971069,24.73048592,241.0341797,141.9521027,149.0901184,143.779541,146.8097534,149.8743744,616.805542,615.6184692,656.2390137,655.9728394,649.9064941,28.75952148,28.70417213,30.59816933,30.58575821,30.30290604,14.06431103,14.39886379,16.62217522,12.7299757,13.7151804
LB202200000133,LBGE81FL,LB,2022,133,LB2022MIS,342.8513794,181.0853119,308.8390503,144.923584,136.9407806,61.51988602,61.72998047,83.94257355,48.72055817,61.23683167,27.05939293,26.41500092,26.77013779,26.89079475,27.36857224,7.901027203,7.382262707,7.495761395,7.786096573,7.861096859,NA,11.01249981,0.391281843,0.401270151,0.40696457,0.361721545,0.458647281,0,0,0,0,0,35.64395905,14,0,0.044537283,0.051505171,0.624075055,0.513332129,0.431841254,22.77651596,23.21687508,23.66180611,23.92185593,24.12474823,46.85417557,18.95986176,224.9662781,147.84375,261.7474976,0.50126338,0.318404049,0.478357047,0.501683831,0.426537573,0.584783673,0.288658381,0.486267477,0.593190134,0.500242054,29.84531212,29.97688103,30.35127449,30.14564514,30.15530968,25.86584091,26.26027298,26.57491302,26.22379875,26.19806099,21.94428635,22.59461975,22.85551262,22.35954857,22.29421425,0,18.49363708,20.01875114,20.55347252,20.9529171,20.88092232,3.040480375,3.056409121,3.071686983,3.129282475,3.081727505,187.0500031,188.6720734,257.8453064,152.4603882,188.7152252,NA,NA,NA,NA,1838.601196,23.84366226,25.66985512,26.56877899,26.34389496,25.69296646,23.23040581,22.76930237,24.18308258,23.93284798,25.84456253,25.07156944,24.80215073,283.484375,35.26317215,33.19975662,31.08843231,24.14135361,21.88405418,190.9304962,190.5397644,203.0831757,202.9668579,201.0505219,28.74699211,28.68816185,30.57673073,30.55921745,30.27068901,14.09898758,14.42565823,16.28582001,12.72788048,13.73685837
LB202200000134,LBGE81FL,LB,2022,134,LB2022MIS,787.159729,847.3943481,1002.579407,1104.97937,1352.042358,60.11348343,60.77178192,84.77458191,48.04349136,59.63450623,26.42408943,25.3834095,26.13020706,26.46179581,26.1714592,8.251302719,7.830469131,7.980859756,8.077604294,8.261979103,NA,154.7343597,0.489109665,0.475853652,0.482510388,0.477456778,0.499802649,0,0,0,0,0,29.10034561,14,0,0.057133771,0.062439241,0.751096904,0.642369211,0.487726033,22.60130692,22.49899673,23.13989639,23.35638046,23.19771194,0.156990498,17.77279091,0.081366718,0.773855627,0.181431353,0.54106158,0.365087539,0.515654683,0.510234833,0.447167754,0.669837415,0.351113051,0.548469186,0.61059469,0.539535642,29.78372383,29.97148514,30.33984566,30.06067848,30.15390778,25.62630272,26.02539063,26.32604218,25.99270821,25.99309921,21.53242111,22.14101601,22.35898399,21.98307419,21.89192772,0,18.77852249,19.61458397,20.14958382,20.25096703,20.22396278,3.047395945,3.068359375,3.089192867,3.143619776,3.095833302,183.1895752,186.4696655,261.8850403,151.0304718,184.6184845,2399.685547,2659.564697,3526.186523,2027.499268,2822.952637,24.6915226,25.75686455,26.17607689,25.86748695,25.35321426,23.65086555,22.86891174,24.02118683,24.55906487,25.99343491,24.72950745,26.37443733,274.6445313,115.4292679,135.3298187,140.3447723,160.0006714,187.6327972,510.141571,595.828125,743.2403564,869.3615723,1007.860596,23.80046272,27.79813576,34.67559814,40.55973816,47.02135468,13.8947134,14.23832035,16.23169327,12.55395794,13.54485607
LB202200000135,LBGE81FL,LB,2022,135,LB2022MIS,497.4434509,661.8860474,719.0743408,911.4121094,1028.953369,59.1052475,59.40278625,87.02319336,47.0397644,58.55799484,25.86151886,26.17147636,26.01104164,26.22939301,26.3236084,7.918012142,7.484808922,7.685069561,7.715364933,7.823741436,NA,120.6874924,0.505310476,0.52874738,0.504523993,0.523403108,0.524069488,0,0,0,0,0,33.06552124,14,0,0.057283536,0.063861072,0.681885958,0.637287319,0.485027939,22.40291786,23.25573921,23.25316048,23.35896683,23.64197922,0.273952544,29.97276688,0.194118127,0.951529384,0.302650571,0.534439981,0.35332191,0.505143702,0.469370782,0.42309916,0.652184129,0.32990095,0.529741824,0.512047768,0.485995919,29.69613838,29.87526131,30.27591324,29.96267319,30.00707436,25.70446968,26.09687424,26.41302109,26.07625961,26.06302071,21.77812576,22.39045143,22.5908432,22.24730873,22.18333435,0,18.94431877,20.34000015,20.4952774,20.48854256,20.96034813,3.007986069,3.025607586,3.057986259,3.113107681,3.055859566,177.7877502,179.7295227,266.1157227,146.4398499,178.9450073,2452.691162,2665.505127,3714.918457,2064.122559,2902.811279,24.77221298,25.96808815,26.42790413,26.15945053,25.56363106,23.89737892,23.10081482,24.18800735,24.67378044,26.12318802,24.92955971,26.55890274,193.5986328,84.01581573,105.7039413,118.8637543,131.9721832,142.7953644,424.8241272,496.1802368,618.9388428,723.9672241,839.3032837,19.81632042,23.14479256,28.87098312,33.77013016,39.15008926,13.83367634,14.16214371,16.55699158,12.51869392,13.48133183
LB202200000136,LBGE81FL,LB,2022,136,LB2022MIS,553.1186523,692.0022583,783.9880981,901.0908203,1030.197388,59.28245926,59.45827484,87.16249084,47.0993576,58.70155716,25.84522247,26.05327034,25.58232498,26.12619591,26.13012123,7.848365307,7.398408413,7.598264217,7.653038502,7.739163876,NA,123.8076172,0.482556045,0.466862202,0.492154628,0.489195913,0.516618669,0,0,0,0,0,29.97138023,14,0,0.057362169,0.057201501,0.660529017,0.611947715,0.481061161,22.45428467,23.12290955,23.1510067,23.2986412,23.43085289,0.279422253,29.82663727,0.206089869,0.837437868,0.314260602,0.523394227,0.334649861,0.477987766,0.4518013,0.407074511,0.621028543,0.304480493,0.489368528,0.481963456,0.457259685,29.69547272,29.86582756,30.26743507,29.96695709,29.99448776,25.73829651,26.12997627,26.44762802,26.11129951,26.09207153,21.84710693,22.46741867,22.66917038,22.31391907,22.25532532,0,19.06334686,20.19254684,20.71968651,20.47108841,20.73158455,3.005902767,3.02358222,3.055902958,3.113165617,3.055193901,178.1973114,179.7769775,266.3601074,146.6280975,179.344635,2341.302979,2491.949951,3550.411865,2016.661499,2794.508789,24.65878677,25.93745041,26.44102478,26.18141365,25.59486771,23.85369873,23.09258652,24.17059135,24.59921646,26.06370926,24.9564209,26.31177521,194.6025391,89.26047516,110.5135422,124.9115753,130.4776764,142.9680176,524.6419678,612.7640991,764.366394,894.0725098,1036.508301,24.47092628,28.5812149,35.65241623,41.70231247,48.34595871,13.86668873,14.18617725,16.58552551,12.54479599,13.50738811
LB202200000137,LBGE81FL,LB,2022,137,LB2022MIS,501.8343201,566.5119019,626.5579834,731.9836426,855.6719971,58.82530975,58.93870544,85.81977844,46.66937256,58.25585175,25.80182457,26.20950699,25.8038311,26.52702713,26.19182014,7.721122742,7.262369633,7.459736824,7.529456139,7.604455948,NA,64.55371094,0.49203217,0.489616394,0.492417276,0.499712795,0.522638977,0,0,0,0,0,34.47537613,14,0,0.056469288,0.058919981,0.627723157,0.604340136,0.472101212,22.44606972,23.26111412,23.38080978,23.63562584,23.57308578,0.208288535,33.34706879,0.132279739,1.097570896,0.292128205,0.53625828,0.389889359,0.531290829,0.472393036,0.433418095,0.677433372,0.383617401,0.575091958,0.517225444,0.510755122,29.64195633,29.80445671,30.21645164,29.91111183,29.93846893,25.74965286,26.13916397,26.46546555,26.11686897,26.10449982,21.92083359,22.54208565,22.75671387,22.38165474,22.33401299,0,19.09031677,20.31271935,20.95779037,20.74422455,20.95435333,2.988151073,3.008839846,3.037254095,3.094401121,3.0364151,175.7789001,177.3371277,260.6564636,144.4137726,176.8889465,2164.695801,2259.186768,3267.293945,1796.937622,2817.286865,24.86515427,26.14691353,26.64001465,26.44314384,25.85565567,24.22569656,23.48125458,24.31153297,24.71189499,26.11931801,25.20711136,26.27168655,294.7128906,81.1572876,90.47258759,95.14805603,105.9909973,118.7478561,661.1237183,772.170166,963.2106934,1126.658936,1306.148315,30.83499527,36.01423264,44.92441559,52.54768753,60.91912079,13.80522537,14.13938808,16.55835152,12.50297928,13.45647812
LB202200000138,LBGE81FL,LB,2022,138,LB2022MIS,1330.626831,1980.842651,2748.473877,2985.930908,3433.730957,59.64940643,59.61129379,86.27928925,47.13724518,59.26285934,26.69937515,26.71689415,26.71111679,27.32595253,26.83576202,7.670660019,7.209591866,7.401866436,7.478993416,7.553993225,NA,63.23925781,0.507690191,0.480388045,0.507231057,0.510937631,0.519082129,0,0,0,0,0,39.09683609,14,0,0.054262612,0.066323444,0.635724902,0.59333545,0.486309499,22.95957375,23.4346447,23.71118355,23.89872169,23.84328079,0.455207616,109.8298187,0.442169458,1.478594661,0.439766049,0.494604111,0.307998657,0.430689931,0.400485069,0.370985091,0.576705813,0.271068454,0.423595279,0.405716717,0.39554286,29.65538216,29.81510353,30.23381233,29.92361069,29.93754387,25.79270744,26.18059921,26.51037407,26.15807343,26.13320351,21.98472214,22.60551262,22.83194542,22.44461823,22.38355064,0.003420474,19.21977234,20.15239525,20.71125031,20.47149277,20.85079956,2.976345539,2.988237858,3.019661427,3.070095539,3.01419282,177.5372314,178.1327209,260.5342407,144.7158508,178.6296844,2065.564453,2233.19165,3334.276611,1843.29187,2818.49707,24.40273476,25.92762375,26.58612442,26.39989853,25.79400253,23.89031029,23.28801155,24.21848106,24.28544044,25.88420868,25.13190079,25.5074234,169.3642578,248.3987885,316.3427734,578.2555542,432.3618774,476.5239258,1162.814575,1358.128174,1694.139038,1981.619263,2297.313477,54.22433853,63.3321991,79.00104523,92.4068222,107.1282654,13.93772602,14.27883244,16.71828079,12.63316441,13.59497356
LB202200000139,LBGE81FL,LB,2022,139,LB2022MIS,1776.653198,1954.655518,1802.126831,2178.631348,2530.318115,60.16648865,59.98854446,86.05280304,47.36383438,59.96964264,26.80465126,26.48508453,26.72214127,27.03220749,27.35920525,7.582118034,7.118706703,7.305252075,7.390451431,7.465451717,NA,28.31347847,0.4641307,0.446442872,0.471093267,0.487415433,0.478499085,0,0,0,0,0,43.3725853,14,0,0.054756597,0.065671213,0.622155786,0.5899055,0.490307391,22.9615078,23.14712524,23.63834381,23.72735405,23.97223854,0.387645096,66.77641296,0.286899477,1.354501247,0.408451527,0.510825574,0.362870693,0.490389556,0.452508181,0.409202248,0.632300377,0.348115504,0.508789241,0.48397091,0.468680978,29.64392471,29.79947853,30.22886467,29.9090271,29.91436577,25.83020782,26.21575546,26.55230141,26.19088554,26.15898514,22.06180573,22.68077278,22.92361259,22.51857567,22.44891548,0,19.11836243,19.80916595,20.55454826,20.4224987,20.58527184,2.95785594,2.962977409,2.995442867,3.039105892,2.985286474,177.9638062,177.7447052,257.7662659,143.9437103,179.0265656,2039.898438,2204.874268,3198.835205,1658.670898,2690.775635,24.18260574,25.83547592,26.5962429,26.39907074,25.81679153,23.83035469,23.34012413,24.13625145,24.01483345,25.66506958,25.14936829,24.98143005,158.8554688,285.2615967,312.160675,282.679718,315.4651489,351.1507263,1571.958862,1835.994995,2290.233643,2678.865723,3105.638916,73.29084015,85.60123444,106.7796097,124.899147,144.7969818,14.02470493,14.3810463,16.84734344,12.72855473,13.69388008
LB202200000140,LBGE81FL,LB,2022,140,LB2022MIS,3298.306641,3919.63208,4704.533203,4796.91748,5836.563477,60.74811172,60.44438934,86.35132599,47.66749954,60.66714478,27.86874962,27.96856499,28.15562439,28.22655296,28.35347176,7.53709507,7.072612762,7.255049706,7.345428467,7.420428276,NA,7.6717453,0.343968511,0.329029888,0.340016901,0.352546573,0.369364887,0,0,0,0,0,39.26996613,14,0,0.052067522,0.063235186,0.62245965,0.583850682,0.478400022,23.88928795,24.07938004,24.81163788,24.76527405,24.94626617,9.923383713,87.21008301,65.2751236,45.41870117,76.24113464,0.470481068,0.291635543,0.395820051,0.365104377,0.344310343,0.527295589,0.251542687,0.377528995,0.355091006,0.351839989,29.6370945,29.79126167,30.22704124,29.90416718,29.89940643,25.84965324,26.23482323,26.57536125,26.21096611,26.17029762,22.10000038,22.71864891,22.97199059,22.55873871,22.47897911,0.109998293,19.90982819,20.19019699,21.46765137,21.30399323,21.53905869,2.948046923,2.947555065,2.980830431,3.020963669,2.968533039,179.0882874,178.1631622,257.3986511,144.0017853,180.0924225,1917.232544,2062.625977,3105.824463,1564.074341,2567.854736,24.15302849,25.95962715,26.74756813,26.57433701,25.9246006,23.81180382,23.36523247,24.34096527,24.04946518,25.77295876,25.30057144,24.84303856,167.7535858,582.6917114,625.9696045,820.8952026,694.5921631,809.9825439,1765.726685,2062.309326,2572.539551,3009.076416,3488.456055,95.99658203,112.1207809,139.8602753,163.5933075,189.6555481,14.10543346,14.4643364,16.94480896,12.8081007,13.77949905
LB202200000141,LBGE81FL,LB,2022,141,LB2022MIS,3298.306641,3919.63208,4704.533203,4796.91748,5836.563477,60.74811172,60.44438934,86.35132599,47.66749954,60.66714478,27.86874962,27.96856499,28.15562439,28.22655296,28.35347176,7.53709507,7.072612762,7.255049706,7.345428467,7.420428276,NA,7.6717453,0.343968511,0.329029888,0.340016901,0.352546573,0.369364887,0,0,0,0,0,39.26996613,14,0,0.052067522,0.063235186,0.62245965,0.583850682,0.478400022,23.88928795,24.07938004,24.81163788,24.76527405,24.94626617,9.923383713,87.21008301,65.2751236,45.41870117,76.24113464,0.470481068,0.291635543,0.395820051,0.365104377,0.344310343,0.527295589,0.251542687,0.377528995,0.355091006,0.351839989,29.6370945,29.79126167,30.22704124,29.90416718,29.89940643,25.84965324,26.23482323,26.57536125,26.21096611,26.17029762,22.10000038,22.71864891,22.97199059,22.55873871,22.47897911,0.109998293,19.90982819,20.19019699,21.46765137,21.30399323,21.53905869,2.948046923,2.947555065,2.980830431,3.020963669,2.968533039,179.0882874,178.1631622,257.3986511,144.0017853,180.0924225,1917.232544,2062.625977,3105.824463,1564.074341,2567.854736,24.15302849,25.95962715,26.74756813,26.57433701,25.9246006,23.81180382,23.36523247,24.34096527,24.04946518,25.77295876,25.30057144,24.84303856,167.7535858,582.6917114,625.9696045,820.8952026,694.5921631,809.9825439,1765.726685,2062.309326,2572.539551,3009.076416,3488.456055,95.99658203,112.1207809,139.8602753,163.5933075,189.6555481,14.10543346,14.4643364,16.94480896,12.8081007,13.77949905
LB202200000142,LBGE81FL,LB,2022,142,LB2022MIS,3298.306641,3919.63208,4704.533203,4796.91748,5836.563477,60.74811172,60.44438934,86.35132599,47.66749954,60.66714478,27.86874962,27.96856499,28.15562439,28.22655296,28.35347176,7.53709507,7.072612762,7.255049706,7.345428467,7.420428276,NA,7.6717453,0.343968511,0.329029888,0.340016901,0.352546573,0.369364887,0,0,0,0,0,39.26996613,14,0,0.052067522,0.063235186,0.62245965,0.583850682,0.478400022,23.88928795,24.07938004,24.81163788,24.76527405,24.94626617,9.923383713,87.21008301,65.2751236,45.41870117,76.24113464,0.470481068,0.291635543,0.395820051,0.365104377,0.344310343,0.527295589,0.251542687,0.377528995,0.355091006,0.351839989,29.6370945,29.79126167,30.22704124,29.90416718,29.89940643,25.84965324,26.23482323,26.57536125,26.21096611,26.17029762,22.10000038,22.71864891,22.97199059,22.55873871,22.47897911,0.109998293,19.90982819,20.19019699,21.46765137,21.30399323,21.53905869,2.948046923,2.947555065,2.980830431,3.020963669,2.968533039,179.0882874,178.1631622,257.3986511,144.0017853,180.0924225,1917.232544,2062.625977,3105.824463,1564.074341,2567.854736,24.15302849,25.95962715,26.74756813,26.57433701,25.9246006,23.81180382,23.36523247,24.34096527,24.04946518,25.77295876,25.30057144,24.84303856,167.7535858,582.6917114,625.9696045,820.8952026,694.5921631,809.9825439,1765.726685,2062.309326,2572.539551,3009.076416,3488.456055,95.99658203,112.1207809,139.8602753,163.5933075,189.6555481,14.10543346,14.4643364,16.94480896,12.8081007,13.77949905
